reviewtext,rating
"[['wow', 'review', 'gamut', 'surprised', 'bad', 'review', 'people', 'feel', 'spiteful', 'incarnation', 'odd', 'statement', 'quotthis', 'destine', 'disappointing', 'rpg', 'everquot', 'forgive', 'ruin', 'writing', 'sake', 'comprehensiblilty'], ['ffvii', 'release', 'bestselling', 'rpg', 'laud', 'critic'], ['ship', 'destiny', 'sail'], ['love', 'game'], ['play', 'multiple', 'isnt', 'not_favorite', 'not_title', 'not_honor', 'not_share', 'not_ffvi', 'not_ffviii', 'not_hold', 'not_heart'], ['spotlight', 'reviewer', 'game', 'aeris', 'die', 'odd', 'video', 'game', 'character', 'merelyphysical', 'death', 'single', 'heroine'], ['bit', 'silly', 'character', 'kill', 'rpgs', 'didnt', 'not_cloud', 'not_phoenix'], ['didnt', 'not_detract', 'not_enjoyment', 'not_game'], ['gameplay', 'sidequests', 'graphic', 'chocobos', 'title'], ['enjoy', 'frustration', 'ultimate', 'satisfaction', 'defeat', 'emerald', 'ruby', 'storyline'], ['play', 'havent']]",5.0
"[['love', 'game'], ['final', 'fantasy', 'awesome'], ['graphic', 'character', 'build', 'lego', 'standard', 'story', 'confuse', 'love'], ['character', 'soundtrack', 'video', 'game', 'video', 'gameplayer', 'havent', 'play']]",5.0
"[['sephiroth', 'villian', 'game', 'bestdressed', 'villian', 'game'], ['sinister', 'theme', 'villian', 'game'], ['sephiroth', 'sinister'], ['play', 'cloud', 'city', 'nibelheim', 'sound', 'city', 'germany'], ['cloud', 'avalanche', 'terrorist', 'fight', 'evil', 'shirna'], ['game', 'unfold', 'learn', 'shirna', 'evil', 'avalanche'], ['shirna', 'evil'], ['game', 'ps1']]",5.0
"[['final', 'fantasy', 'final', 'fantasy', 'psx', 'quotthe', 'nintendo', 'filter', 'ii'], ['quot'], ['game', 'instant', 'classic', 'play', 'game'], ['game'], ['story', 'debate', 'friend', 'excellent', 'battle', 'fun', 'character', 'mini', 'game'], ['gold', 'saucer'], ['pioneering', 'fmv', 'game'], ['materia', 'system', 'game', 'understand', 'game'], ['thankfully', 'plenty', 'tutorial', 'game', 'manual', 'job', 'explain'], ['didnt', 'not_game', 'not_party', 'not_battling', 'not_party'], ['strategy', 'battle'], ['character', 'limit', 'break', 'materia', 'equip', 'character', 'weapon'], ['translation', 'weird', 'acceptable'], ['sony', 'translate'], ['paragraph', 'wait', 'play', 'game', 'havent'], ['buy', 'buy', 'borrow', 'friend'], ['play', 'straight', 'nonsleep', 'hour'], ['wont', 'regret', 'matter']]",5.0
"[['wow'], ['game'], ['buy', 'game', 'buy'], ['charecters', 'storyline'], ['store', 'buy', 'game']]",5.0
"[['game', 'play', 'existence'], ['story', 'fight', 'rpgs', 'game'], ['beat', 'beat', 'lot']]",5.0
"[['matter', 'ugly', 'game', 'love'], ['character', 'story', 'awesome', 'battle', 'system', 'materia', 'easy', 'train'], ['lot', 'visit', 'lot', 'boss', 'defeat'], ['character', 'game']]",5.0
"[['simply', 'rpg', 'final', 'fantasy', 'frist', '3d', 'final', 'fantasy', 'playstation', 'rpg', 'grafics', 'song', 'plot', 'rpg', 'compare']]",5.0
"[['video', 'game', 'perfectionist', 'play', 'game', 'repeatedly'], ['experience', 'game'], ['game', 'boring'], ['game', 'play', 'wife', 'denture'], ['playthrough', 'game', 'intend', 'absolute', 'perfect', 'file'], ['chocobracelets', 'precious', 'watch'], ['perfect', 'forever', 'forever', 'cheat', 'whatsoever', 'achieve', 'perfection', 'item', 'vagyrisk', 'claw', 'earth', 'mallet', 'fourth', 'bracelet', 'behemoth', 'horn', 'umbrella'], ['rare', 'item', 'game', 'materias', 'set', 'character', 'perfect', 'combination', 'battle', 'press', 'attack', 'cast', 'knight', 'controller', 'leak', 'game', 'beat', 'itselfalso', 'item'], ['weapon', 'armor'], ['dont', 'not_gold', 'not_bangle', 'not_wmachine', 'not_gun'], ['weapon', 'armor', 'suffice'], ['character'], ['lastly', 'achieve', 'status', 'strength', 'speed', 'luck', 'vitality', 'spirit', 'magic'], ['spent', 'hour', 'crashed', 'gelnika', 'morph', 'enemy', 'source', 'max', 'stats'], ['easy', 'task'], ['youll', 'morph', 'unknown', '1', 'power', 'source', 'character', 'poodlers', 'speed', 'source', 'character', 'bad', 'rap', 'luck', 'source', 'character', 'unknown', '2', 'guard', 'source', 'character', 'serpent', 'mind', 'source', 'character', 'unknown', '3', 'magic', 'source'], ['character'], ['morph', 'enemy'], ['fun', 'fun', 'fun'], ['dedicate', 'insane'], ['love', 'game', 'dedicate', 'boss', 'battle', 'strip', 'materia', 'weapon', 'armor'], ['battle'], ['luck', 'evade', 'enemy'], ['strength', 'guarantee', 'enemy', 'retaliation', 'touch'], ['mention', 'speed'], ['enemy', 'notice', 'kill', 'pathetic'], ['hehegraphics', 'sound', 'playability', 'control'], ['dont', 'not_experience', 'not_final', 'not_fantasy']]",5.0
"[['favorite', 'game', 'answer', 'final', 'fantasy', 'vii'], ['game', 'game', 'manage', 'pull', 'deeply', 'story'], ['character', 'music', 'graphic', 'story'], ['golden'], ['character', 'simply', 'unforgettable'], ['cloud', 'aeris', 'yuffie', 'favorite', 'bunch'], ['character', 'wonderful', 'design', 'half', 'realistic', 'half', 'cartoonish', 'detail', 'background', 'personality', 'develop', 'enjoy'], ['music', 'graphic', 'stick', 'mind'], ['simple', 'cut', 'scene', 'glorious', 'fmv'], ['game', 'throw', 'boring', 'fmv', 'sake', 'fill', 'dvd', 'game', 'fmv', 'poetically', 'feel', 'watch', 'epic', 'film'], ['scene', 'cheer', 'tear', 'replay'], ['scene', 'literally', 'hold', 'breath', 'awe', 'graphic'], ['sound', 'motion', 'story', 'unfold', 'elegantly'], ['squaresoft', 'knack', 'doubt'], ['lord', 'film', 'video', 'game'], ['sit', 'ramble', 'beautiful', 'story', 'twist', 'major', 'event', 'ruin', 'havent', 'play', 'masterpiece', 'game'], ['people', 'play', 'game', 'simply', 'enthral', 'crop', 'ps2', 'rpg', 'wannabe', 'irk'], ['simply', 'dont', 'not_theyve', 'not_simply', 'not_dont', 'not_care'], ['play', 'hour', 'quest', 'enjoy', 'bit'], ['hour', 'game', 'game', 'freak', 'simulate', 'boredom'], ['hour', 'fun', 'story', 'youve'], ['game', 'perspective', 'videogames', 'guarantee', 'lifetime', 'favorite', 'collection']]",5.0
"[['ff7', 'installment', 'final', 'fantasy', 'genre'], ['3d', 'graphic', 'badass', 'music', 'intense', 'deep', 'storyline', 'classic', 'fan'], ['game', 'hook'], ['beat', 'didnt', 'not_pull'], ['game', 'cool', 'villian', 'game'], ['sephiroths', 'attitude', 'sword', 'skill', 'kick'], ['music', 'game', 'kick'], ['reccomend', 'game', 'beginner', 'veteran', 'absolutely', 'flawless', 'game']]",5.0
"[['video', 'game', 'review', 'quote', 'game'], ['buy', 'love', 'playing'], ['play', 'game', 'oldschool', 'nintendo'], ['remember', 'mario', 'bros'], ['christmas'], ['game', 'completely', 'element', 'hold', 'love', 'game'], ['masterpiece', 'final', 'fantasy', 'vii']]",5.0
"[['final', 'fantasy'], ['final', 'fantasy', 'snes'], ['magazine', 'gamepro', 'egm', 'praise', 'rich', 'plot', 'complex', 'scenario'], ['nintendo', 'power', 'rpg', 'decade'], ['fan', 'super', 'nintendo', 'rpgs', 'rejoice', 'game', 'slew', 'rpgs', 'system', 'chrono', 'trigger', 'actraiser', 'nintendos', 'link', 'lot', 'fansmyself', 'includedgenerally', 'period', 'video', 'game', 'production', 'generation'], ['sony', 'playstation'], ['mark', 'golden', 'classic', 'video', 'game'], ['dont', 'not_agree', 'not_system', 'not_handful', 'not_classic', 'not_castlevania', 'not_symphony', 'not_night', 'not_revitalize', 'not_castlevania', 'not_series', 'not_outrank', 'not_3d', 'not_game', 'not_crop'], ['metal', 'gear', 'solid', 'redefine', 'stealth', 'action', 'bring', 'solid', 'snake', 'mainstream'], ['mega', 'x4', 'continue', 'saga', 'mega', 'combine', 'oldschool', 'flavor', 'mega', 'arcadestyle', 'frenetic', 'action'], ['final', 'fantasy'], ['game', 'original', 'correctly'], ['youve', 'ff6', 'review', 'game', 'magic', 'introduction', 'industrial', 'technology'], ['ff7', 'dystopian', 'technological', 'atmosphere', 'bleak', 'dark', 'outlook', 'dissimilar', 'ridley', 'scott', 'blade', 'runner'], ['stark', 'contrast', 'game', 'grandiose', 'medieval', 'adventure'], ['dragon', 'colorful', 'highland', 'sorcery'], ['save', 'princess', 'mortal', 'doom'], ['crystal', 'warrior'], ['play', 'game', 'isnt', 'not_final', 'not_fantasy'], ['curse', 'game'], ['dare', 'final', 'fantasy'], ['dare', 'love'], ['friend', 'love', 'love', 'nostalgic', 'factor'], ['heck', 'sell', 'copy', 'worldwide', 'highestselling', 'final', 'fantasy'], ['stubborn', 'mold', 'didnt', 'not_game', 'not_objective', 'not_eye', 'not_realize', 'not_initally', 'not_reject', 'not_false', 'not_pretense'], ['favorite', 'final', 'fantasy', 'game'], ['credit', 'aspect', 'game', 'topselling', 'final', 'fantasy', 'game'], ['story', 'center', 'soldier', 'cloud', 'strife', 'join', 'avalanche', 'shinra'], ['megolomaniacal', 'corporation', 'drain', 'planet', 'life', 'force'], ['bit', 'colorful', 'character', 'final', 'fantasy', 'game', 'game', 'backstory'], ['join', 'barrett', 'leader', 'avalanche', 'close', 'video', 'game', 'character'], ['tifa', 'lockhart', 'sexy', 'martial', 'artist', 'friend', 'cloud', 'aeris', 'flower', 'merchant', 'cetra', 'owner', 'planet', 'xiii', 'creature', 'experiment', 'shinra', 'cid', 'highwind', 'pilot', 'dragoon', 'knight', 'characteristic', 'ironically', 'share', 'kain', 'final', 'fantasy'], ['delight'], ['vincent', 'immortal', 'shinra', 'death'], ['yuffie', 'thief', 'play', 'trick', 'party'], ['cait', 'sith', 'move'], ['villain', 'talk', 'game', 'sephiroth'], ['ff6', 'review', 'kefka', 'final', 'fantasy', 'villain'], ['sephiroth', 'villain', 'rpg'], ['sephiroth', 'motif', 'originally', 'cloud', 'friend', 'mentor', 'soldier'], ['learn', 'spoiler'], ['progressively', 'insane', 'bent', 'bring', 'promise', 'land', 'basically', 'wound', 'planet', 'suck', 'life', 'force'], ['typical', 'heartless', 'villain', 'kefka', 'typical', 'feel', 'hour', 'game', 'downright', 'evil'], ['mentally', 'distraught', 'horribly', 'twisted', 'person', 'progression', 'madness', 'worsen', 'game', 'transition'], ['responsible', 'murder', 'aeris', 'scar', 'mind', 'rpg', 'generation', 'forever'], ['battle', 'system', 'people', 'materia', 'system', 'limit', 'break', 'fun', 'game'], ['adore', 'final', 'fantasy', '7', 'limit', 'break', 'level'], ['materia', 'system', 'base', 'weapon', 'item', 'slot', 'interchange', 'materia', 'fire', 'lightning', 'restore'], ['depend', 'link', 'materia', 'attach', 'weapon', 'accessory'], ['fun', 'battle', 'interchange', 'materia', 'disrupt', 'level', 'materia', 'slot'], ['story', 'epic', 'final', 'fantasy', 'admit', 'bit', 'lax'], ['sequel', 'story', 'continue'], ['character', 'colorful', 'cid', 'barretts', 'constant', 'swearing', 'flavor', 'entry'], ['cloud', 'complex', 'relationship', 'aeris', 'tifa', 'story', 'highlight', 'culmination', 'cloud', 'friend', 'idol'], ['music', 'compose', 'nobou', 'uematsu', 'deliver'], ['complaint', 'composition', 'sound', 'quality'], ['sony', 'playstation', 'superior', 'sound', 'chip', 'system', 'comparison', 'super', 'sound', 'quality', 'game', 'chrono', 'trigger', 'final', 'fantasy'], ['blast', 'superb', 'sound', 'quality'], ['dont', 'not_hold', 'not_game', 'not_degree', 'not_odd'], ['hear', 'michiru', 'yamanes', 'score', 'symphony', 'night', 'toshihiko', 'horiyamas', 'score', 'mega', 'x4'], ['final', 'opinion', 'game'], ['grown', 'game', 'love', 'medievalstyled', 'final', 'fantasy'], ['departure', 'mature', 'element', 'game', 'colorful', 'language', 'sexual', 'reference'], ['brother', 'rpg'], ['dispute', 'overrated', 'longevity', 'sony', 'playstation', 'system', 'legacy', 'bring', 'rpgs', 'mainstream', 'audience'], ['insanely', 'popular', 'game'], ['worthy', 'quality', 'bestselling', 'final', 'fantasy', 'personal', 'favorite', 'kick', 'major', 'amount', 'awesome']]",5.0
"[['game', 'bring', 'memory', 'jason', 'house', 'ps1', 'memory', 'card', 'play', 'parappa', 'rapper', 'basement', 'cool', 'girl', 'baby', 'suck', 'memory', 'card', 'card', 'delete', 'lol'], ['game', 'graphic', 'gameplay', 'music'], ['love', 'story'], ['wanna', 'cry'], ['wanna', 'feel'], ['offer'], ['doesnt', 'not_attract', 'not_ignoramouses', 'not_overlook', 'not_game', 'not_care', 'not_graphic'], ['mike', 'sog', 'life']]",5.0
"[['people', 'forget', 'final', 'fantasy', 'love', 'fondly', 'remember', 'video', 'game', 'story', 'people', 'care'], ['rpg', 'incredible', 'story'], ['groundbreaking', 'extremelyrealistic', 'cutscenes', 'feature', 'quest', 'carry'], ['game', 'remember'], ['idea', 'price', 'game', 'jump', 'buck'], ['guess', 'game', 'refuse', 'copy']]",5.0
"[['playstation', 'owner', 'penchant', 'rpg', 'game', 'mout', 'game', 'staple', 'system'], ['dont', 'not_game']]",5.0
"[['wasnt', 'not_version', 'not_final', 'not_fantasy', 'not_vii'], ['guess', 'pursue', 'game'], ['game', 'copy', 'shelf', 'buy'], ['unlucky'], ['finally', 'copy', 'hoopla'], ['story', 'itselfas', 'play', 'cloud', 'strife'], ['cloud', 'mercenary', 'join', 'othersavalanche', 'megacorporation', 'callled', 'shinra'], ['shinra', 'drain', 'life', 'planet', 'energy', 'source'], ['story', 'progress', 'deepens', 'sephiroththe', 'game', 'antagonist', 'play'], ['sephiroths', 'story'], ['damage', 'lifestream', 'gather', 'attempt', 'heal', 'wound'], ['sephiroth', 'plan', 'powerful', 'spell', 'meteor', 'injury', 'merge', 'planet', 'energy', 'reborn', 'god'], ['plan', 'rule', 'planet'], ['final', 'fantasy', 'vii', 'history'], ['ff7', 'plan', 'game', 'snes', 'move', 'nintendos', 'system', 'nintendo'], ['lack', 'catridge', 'storage', 'capacity', 'eventually', 'lead', 'dispute', 'nintendo', 'square', 'square', 'relationship', 'nintendo'], ['square', 'decide', 'release', 'final', 'fantasy', 'vii', 'sony', 'playstation'], ['game', 'sell'], ['copy', 'worldwide'], ['spawn', 'series', 'game', 'ff7', 'reach', 'status', 'original'], ['remake', 'rumor', 'remake', 'produce', 'square'], ['opinion', 'remake', 'lack'], ['killing', 'fan', 'buy', 'game', 'guarantee', 'kill'], ['dont', 'not_understand', 'not_wont', 'not_fan'], ['alot'], ['leader', 'rpgs'], ['subject'], ['meat', 'review'], ['final', 'fantasy', 'vii'], ['foremost', 'achievement', 'rpg', 'genre'], ['rpg', 'player', 'threedimensional', 'play', 'game', 'epic', 'journey'], ['game', 'legend', 'zeldaocarina'], ['rpg', 'evoke', 'emotion'], ['character', 'werent', 'twodimensional', 'character', 'invest'], ['set', 'standard', 'rpgs'], ['bad', 'traditional', 'turnbased', 'rpgs'], ['nintendo', 'sony', 'playstation', 'portable', 'console', 'system'], ['3d', '3d', 'prerendered', 'background', 'stand'], ['story', 'hold', 'figure'], ['battle', 'engage', 'game', 'fun'], ['wont', 'favorite', 'game', 'game', 'hook', 'rpgs'], ['shortage', 'game'], ['gripe', 'game'], ['sudden', 'reviewer'], ['legacy', 'kainsoul', 'reaver'], ['leave'], ['intend'], ['final', 'fantasy', 'vii', 'game', 'highly', 'highly', 'recommend', 'everyoneand', 'playat', 'onceeven', 'rpgs'], ['itll', 'understanding', 'rpgs', 'people', 'love', 'play']]",5.0
"[['start', 'final', 'fantasy', 'vii', 'highly', 'revere', 'gamers', 'series', 'indie', 'music', 'scene', 'cool', 'popular', 'strictly', 'mass', 'appeal'], ['musician', 'fall', 'victim', 'mindset', 'pop', 'music', 'learn', 'boil', 'dont', 'not_worry', 'not_mass', 'not_appeal'], ['afraid', 'stick', 'gun', 'game', 'play'], ['game', 'release', 'launch', 'game', 'ps1'], ['ps3', 'surely', 'game', 'graphic', 'compare', 'release', 'beautiful', 'graphic', 'compare', 'snes', 'genisis', 'graphic', 'bring', 'life', '3d', 'texture', 'video', 'gaming'], ['recall', 'play', 'game', 'brand', 'playstation', 'absorb', 'story', 'graphic', 'game', 'play'], ['play', 'game', 'atleast', 'recap', 'game'], ['game', 'story', 'easily', 'impressive', 'story', 'encounter', 'video', 'gaming', 'history'], ['story', 'book', 'book'], ['character', 'development', 'exception', 'cait', 'sith', 'strictly', 'matter', 'opinion', 'character', 'rpgs', 'twist', 'game', 'epic', 'timeless', 'classic', 'muster', 'bad', 'graphic', 'compare', 'generation'], ['huge', 'rpg', 'fan', 'span', 'snes', 'game', 'system', 'play', 'chrono', 'trigger', 'final', 'fantasy', 'enjoy'], ['needless', 'trumps', 'game'], ['play', 'final', 'fantasy', 'game', 'feel', 'game', 'overtake'], ['disapointed', 'neglect', 'final', 'fantasy', 'root', 'school', 'title', 'ff7', 'people', 'game'], ['ff9', 'easily', 'game', 'ranking'], ['cut', 'fan', 'ff8', 'ff7'], ['ff7', 'ff8'], ['fellow', 'gamers'], ['dislike', 'stray', 'beautiful', 'series'], ['feel', 'ff12'], ['ff7', 'stray', 'series', 'school', 'gamers', 'intreged'], ['typical', 'base', 'battle', 'system', 'people', 'claim', 'bad', 'rpgs', 'opposite'], ['base', 'game', 'figure', 'defeat', 'enemy', 'technique', 'enemy', 'feel', 'genre'], ['needless', 'story', 'gameplay', 'game', 'worth'], ['base', 'game', 'care', 'story', 'fun', 'constriction', 'save', 'skip', 'title'], ['worth', 'honorable', 'mention', 'ff7s', 'wonderful', 'lush', 'soundtrack'], ['listen', 'soundtrack', 'bring', 'memory', 'play', 'game'], ['experience', 'game', 'excelently', 'tie', 'music', 'stick', 'everytime', 'hear', 'score'], ['feel', 'ffs', 'sound', 'track', 'ff9', 'pure', 'variety', 'musical', 'concept', 'ff7', 'close'], ['knight', 'materia', 'game', 'fairly', 'unfair', 'balance', 'super', 'boss', 'incredibly', 'fun', 'playing', 'fieldi', 'dont', 'not_hardcore', 'not_gamer', 'not_rpg', 'not_game', 'not_exception'], ['play', 'game', 'enjoy', 'game'], ['play', 'genre', 'genre', 'crossing', 'favorite', 'game', 'wont'], ['story', 'emotional', 'admit', 'cry', 'intense'], ['alright', 'intense'], ['game', 'offically', 'follower', 'rpg', 'video', 'gaming']]",5.0
"[['psone', 'ps2', 'shutter', 'ps3'], ['game'], ['express'], ['fan', 'website', 'internet'], ['hour', 'gameplay'], ['pick', 'play', 'game', 'suggestive', 'theme', 'animate', 'violence'], ['courseplease', 'aforemetioned', 'warning', 'isnt', 'not_graphic', 'not_suitable'], ['overallgameplay155originality55storyline55fun', '105overall', 'score', 'yeah', 'love']]",5.0
"[['itfinal', 'fantasy', 'vii', 'start'], ['8bit', 'console', 'commodore', '64s', 'apple', 'computer', 'wasnt', 'not_nerdspeak', 'not_dont', 'not_machine', 'not_rpgs', 'not_narrowly', 'not_target', 'not_genre', 'not_flavor', 'not_flash', 'not_console', 'not_outpace', 'not_appeal', 'not_text', 'not_base', 'not_graphic', 'not_style', 'not_start', 'not_fall', 'not_favor'], ['game', 'door', 'generation', 'rpgs', 'bring', 'genre', 'mainstream', 'game'], ['start', 'feel', 'stress', 'game', 'youll', 'enjoy'], ['lot', 'flaw', 'matter', 'youll', 'notice'], ['game', 'fairly', 'intuitive', 'gameplay', 'interface', 'cast', 'character', 'story', 'combine', 'innovation', 'epic', 'quality', 'nice', 'comforting', 'blend'], ['evident', 'quality', 'game', 'outweigh', 'shortcoming'], ['shortcoming', 'admit'], ['graphic', 'terrible', 'standard'], ['forget', 'historyi', 'bad', 'game', 'series', 'term', 'presentability'], ['cg', 'movie', 'impressive', 'exceed', 'flagrant', 'subsequent', 'square', 'release', 'screen', 'draw', 'fuzzy', 'fashion', 'headache', 'play', 'hour', 'row', 'game', 'suffers', 'severe', 'graphical', 'design', 'schizophrenia'], ['imagination', 'reconcile', 'blocky', 'superdeformed', 'character', 'model', 'game', 'slick', 'properly', 'proportion', 'cg', 'figure', 'people', 'trouble'], ['game', 'visually', 'impressive', 'doesnt', 'not_cut', 'not_muster', 'not_mind', 'not_pick', 'not_closest', 'not_sequel', 'not_series', 'not_infinitely', 'not_betteryou', 'not_notice', 'not_graphic'], ['game', 'race', 'issue'], ['overly', 'sensitive', 'issue', 'avoid', 'title'], ['barrett', 'black', 'universe', 'complimentary', 'character'], ['dont', 'not_carehe', 'not_suppose'], ['intend', 'statement', 'merit', 'people', 'shade'], ['story', 'contrary', 'praise', 'diehard', 'fan'], ['story', 'confuse', 'writer', 'totally', 'lose', 'term', 'tale'], ['characterstell'], ['okaythen', 'save'], ['care', 'schmo', 'childhood', 'trauma'], ['total', 'game', 'incredibly', 'shortchanged', 'term', 'story', 'fulfillment', 'character', 'significance', 'pretty', 'nose', 'dive', 'disk'], ['story', 'needlessly', 'complex', 'major', 'inconsistency', 'dealt', 'tube', 'effective', 'address', 'plot'], ['plot', 'innovative', 'epic', 'confused', 'meandering', 'play', 'figure'], ['stress', 'dont'], ['easily', 'play', 'game'], ['gameplay', 'rank', 'balanced', 'random', 'monster', 'encounter', 'bad', 'idea', 'game', 'grandia', 'chrono', 'title', 'stick', 'tailor', 'character', 'level', 'game', 'remain', 'appeal', 'challenge'], ['appeal', 'rpg', 'fan', 'library']]",5.0
